StoreID	Address	City	ZipCode	County
5582	201 E Maple	Roland	50236	STORY
5583	710 Hwy 61 N	Wapello	52653	LOUISA
5585	710 S Pine St	New London	52645	HENRY
5588	2157 Hwy 6 Trail	Marengo	52301	IOWA
5590	1010 SE Oralabor Rd	Ankeny	50021	POLK
5591	1310 A Ave West	Oskaloosa	52577	MAHASKA
5592	101 Main St	Fort Atkinson	52144	WINNESHIEK
5593	714 Grandview Ave	Muscatine	52761	MUSCATINE
5594	117 E Railroad St	Norway	52318	BENTON
5595	101 8th St W	Altoona	50009	POLK
5596	1011 S Frederick	Oelwein	50662	FAYETTE
5597	1401 Central Ave	Dubuque	52001	DUBUQUE
5599	515 Broadway St	Waterloo	50703	BLACK HAWK
5600	145 University Ave	Des Moines	50314	POLK
5601	627 S Main St	Monticello	52310	JONES
5602	1402 9th St SE	Dyersville	52040	DUBUQUE
5603	1105 Blunt Pkwy	Charles City	50616	FLOYD
5604	323 Hwy 30 W	Mount Vernon	52314	LINN
5605	615 N Linn Ave	New Hampton	50659	CHICKASAW
5606	320 N 4th St	Clinton	52732	CLINTON
5607	5350 31st Ave	Urbana	52345	BENTON
5608	200 W Union St	Edgewood	52042	CLAYTON
5609	105 1st Ave SE	Oelwein	50662	FAYETTE
5610	500 E Main St	Anamosa	52205	JONES
5611	1752 Hwy 64 E	Anamosa	52205	JONES
5612	402 Hwy 218 N	La Porte City	50651	BLACK HAWK
5613	1413 N Franklin St	Manchester	52057	DELAWARE
5615	206 E 1st St	Grimes	50111	POLK
5616	103 24th St	Fairbank	50629	BUCHANAN
5617	100 Amherst Blvd	Nashua	50658	CHICKASAW
5618	150 E. Business 30	Lisbon	52253	LINN
5619	5202 Lafayette Rd	Evansdale	50707	BLACK HAWK
5620	208 W Main St	Riceville	50466	HOWARD
5621	2920 W Locust St	Davenport	52804	SCOTT
5622	504 2nd Ave	Sheldon	51201	OBRIEN
5623	2723 Grand Ave	Des Moines	50312	POLK
5624	5505 Asbury Rd	Dubuque	52002	DUBUQUE
5625	5120 NE 14th St	Des Moines	50313	POLK
5626	205 NW Elm St	Corwith	50430	HANCOCK
5627	1000 Riverside Blvd	Sioux City	51109	WOODBURY
5628	2547 2nd Ave	Council Bluffs	51501	POTTAWATTA
5630	4301 Stone Ave	Sioux City	51106	WOODBURY
5631	5005 10th Ave	Marion	52302	LINN
5632	700 W Elm Ave	Pocahontas	50574	POCAHONTAS
5633	1202 A Ave E	Oskaloosa	52577	MAHASKA
5635	404  11th St	Correctionville	51016	WOODBURY
5636	5427  Center Point Rd	Cedar Rapids	52402	LINN
5639	1109 3rd Ave	Alton	51003	SIOUX
5640	33000 HWY 57	New Hartford	50660	BUTLER
5641	400 Parriott St	Aplington	50604	BUTLER
5642	2079 HWY 71	Audubon	50025	AUDUBON
5643	806 W Main St	Le Grand	50142	MARSHALL
5645	1031 West St	Grinnell	50112	POWESHIEK
5646	70 Kirkwood Court SW	Cedar Rapids	52404	LINN
5647	1101 Lake Ave	Storm Lake	50588	BUENA VIST
5648	3720 Lincoln Way	Ames	50014	STORY
5649	221 W Marengo Rd	Tiffin	52340	JOHNSON
5650	103 Highland St	Williamsburg	52361	IOWA
5651	7690 Hickman Rd	Windsor Heights	50324	POLK
5652	1602 Avenue G	Council Bluffs	51501	POTTAWATTA
5654	215 1st ST	Kalona	52247	WASHINGTON
5655	220 S Phillips St	Algona	50511	KOSSUTH
5656	1220 N Cody Rd	Le Claire	52753	SCOTT
5658	1112 W 4th St	Vinton	52349	BENTON
5659	207 E Milwaukee Ave	Storm Lake	50588	BUENA VIST
5660	2013 Central Ave	Dubuque	52001	DUBUQUE
5662	1528 W Locust	Davenport	52804	SCOTT
5663	502 5th St	Lake View	51450	SAC
5664	2890 E Broadway Ave	Des Moines	50317	POLK
5665	704 Avenue C	Fort Dodge	50501	WEBSTER
5666	2790 E 53rd St	Davenport	52807	SCOTT
5667	1118 HWY 30	Stanwood	52337	CEDAR
5669	306 Byron Ave	Waterloo	50702	BLACK HAWK
5670	104 N 1st St	Rockwell	50469	CERRO GORD
5671	900 S Locust	Glenwood	51534	MILLS
5672	2365 Rockingham Rd	Davenport	52802	SCOTT
5673	201 8th St	Gladbrook	50635	TAMA
5676	4538 Lower Beaver Rd	Des Moines	50310	POLK
5677	101 4th Ave W	Swea City	50590	KOSSUTH
5678	405 E Locust St	Davenport	52803	SCOTT
5680	1204 N 8th St	Burlington	52601	DES MOINES
5681	901 10th St	Hawarden	51023	SIOUX
5682	1641 S Bluff Blvd	Clinton	52732	CLINTON
5683	706 10th St	Onawa	51040	MONONA
5684	809 E 18th St	Cedar Falls	50613	BLACK HAWK
5685	4500 S Main St	Cedar Falls	50613	BLACK HAWK
5687	4560 16th Ave SW	Cedar Rapids	52404	LINN
5688	1001 S Grand Ave	Spencer	51301	CLAY
5689	5101 230th St	Albert City	50510	BUENA VIST
5690	210 W Main St	Sac City	50583	SAC
5691	735 Logan Ave	Waterloo	50703	BLACK HAWK
5692	11423 160th St	Davenport	52804	SCOTT
5693	1023 Black Forest Rd.	Hull	51239	SIOUX
5697	601 S Locust Street	Glenwood	51534	MILLS
5698	1650 NE Beaver Brooke Blvd	Grimes	50111	POLK
5699	1115 IA HWY 141	Perry	50220	Dallas
5700	1219 1st Avenue	Perry	50020	CASS
5701	603 10th Street	Onawa	51040	MONONA
5702	103 1st Street	Kalona	52247	WASHINGTON
5703	919 West 5th Street	Waterloo	50702	BLACK HAWK
5704	304 West Madison Street	Washington	52353	WASHINGTON
5706	1735 Ave H	Fort Madison	52627	LEE
5708	103 W. Walnut	Williamsburg	52361	IOWA
5709	4518 Mortonsen Street Suite #109	Ames	50014	STORY
5710	1032 4th Street SW	Waverly	50677	BREMER
5711	1038 River Forest Road	Evansdale	50707	BLACK HAWK
5712	51 E. Tower Park Drive	Waterloo	50701	BLACK HAWK
5714	830 North 18th Street	Centerville	52544	APPANOOSE
5715	3452 Lafayette Road	Evansdale	50707	BLACK HAWK
5716	2480 East 53rd	Bettendorf	52722	SCOTT
5717	2480 1st Ave. South	Altoona	50009	POLK
5720	512 Sherman Avenue	Ackley	50601	HARDIN
5723	20 West Hickman Road	Waukee	50263	Dallas
5725	17948 Great River Rd	Pleasant Valley	52767	SCOTT
5726	310 K Avenue South	Vinton	52349	BENTON
5727	306 North 7th Street	Denison	51442	CRAWFORD
5728	923 4th Avenue South	Denison	51442	CRAWFORD
5730	437 Sullivan Avenue	Waterloo	50701	BLACK HAWK
5731	1010 East Mitchell Avenue	Waterloo	50702	BLACK HAWK
5734	500 Croell Avenue	Tiffin	52340	JOHNSON
5735	1510 A Isett Avenue	Muscatine	52761	MUSCATINE
5736	68 Monroe Street	Floyd	50435	FLOYD
5737	5358 Hwy 64	Baldwin	52207	JACKSON
5738	5110 HWY 13 North	Coggon	52218	LINN
5739	27470 HWY 65 South	Hubbard	50122	HARDIN
5740	901 West Pleasant St	Knoxville	50138	MARION
5741	122 South 2nd Street	Clinton	52732	CLINTON
5743	2125 Libertyville Rd	Fairfield	52556	JEFFERSON
5745	1906 3rd Ave Se	Independence	50644	BUCHANAN
5747	701 32nd Ave	Council Bluffs	51501	POTTAWATTA
5748	2425 Center St	Cedar Falls	50613	BLACK HAWK
5749	613 US HWY 30 W	Carroll	51401	CARROLL
5750	1010 SE National Dr	Ankeny	50021	POLK
5751	2630 Summer St	Burlington	52601	DES MOINES
5752	206 S Washington	Bloomfield	52537	DAVIS
5754	3105 West Ave	Burlington	52601	DES MOINES
5755	1001 E Main St	Ottumwa	52501	Wapello
5758	907 13th St N	Humboldt	50548	HUMBOLDT
5759	700 6th St	Wellman	52356	WASHINGTON
5761	357 Hwy 71 S	Arnolds Park	51331	DICKINSON
5762	8 Central Ave	Estherville	51334	EMMET
5763	501 W State St	Colfax	50054	JASPER
5765	3509 Steamboat Way	Muscatine	52761	MUSCATINE
5769	1603 W 2nd St	Ottumwa	52501	Wapello
5770	3035 Logan Ave	Waterloo	50703	BLACK HAWK
5772	527 W Summit St	Winterset	50273	MADISON
5773	1200 5th Ave NE	Independence	50644	BUCHANAN
5775	1330 6th St	Jesup	50648	BUCHANAN
5776	402 W 15th St	West Liberty	52776	MUSCATINE
5777	1408 E 7th St	Atlantic	50022	CASS
5778	104 N Hwy 69	Huxley	50124	STORY
5780	5226 University Ave	Cedar Falls	50613	BLACK HAWK
5781	93 Lombard St	Clarence	52216	CEDAR
5782	5150 100th Street	Urbandale	50322	POLK
5783	1428 38th St	Fort Madison	52627	LEE
5784	1208 Ave H	Fort Madison	52627	LEE
5785	1107 S 16th St	Clarinda	51632	PAGE
5786	1987 2nd St	Coralville	52241	JOHNSON
5787	1482 State Hwy 48	Essex	51638	PAGE
5788	1320 A St	Fort Dodge	50501	WEBSTER
5789	310 W Main St	Hills	52235	JOHNSON
5790	612 Division St	Hull	51239	SIOUX
5792	510 W 7th St	Sanborn	51248	OBRIEN
5794	780 N Main St	Walcott	52773	SCOTT
5796	316 2nd Ave NE	West Bend	50597	PALO ALTO
5797	1312 W Bremer Ave	Waverly	50677	BREMER
5798	1730 E Washington St	Washington	52353	WASHINGTON
5799	1334 Hwy 22	Nichols	52766	MUSCATINE
5800	2026 Riverside Blvd	Sioux City	51109	WOODBURY
5801	4397 N Center Point	Center Point	52213	LINN
5802	1175 NE 75th St	Pleasant Hill	50327	POLK
5803	5550 E University Ave	Pleasant Hill	50327	POLK
5805	1430 Main St	Osage	50461	MITCHELL
5807	75 Main St	Middletown	52638	DES MOINES
5808	302 2nd St NE	Bondurant	50035	POLK
5810	410 S Barnes St	What Cheer	50268	KEOKUK
5811	200 E 1st St	Riverside	52327	WASHINGTON
5813	9125 Atlantic Dr SW	Cedar Rapids	52404	LINN
5814	11941 Hwy 52 N	SAGEVILLE	52002	DUBUQUE
5815	535 Hill Street Suite A	Dubuque	52001	DUBUQUE
5816	170 36th Ave SW	Altoona	50009	POLK
5817	217 6th Ave	Grinnell	50112	POWESHIEK
5818	1101 E 2nd Ave	Indianola	50125	WARREN
5819	303 E Hwy 7	Alta	51002	BUENA VIST
5820	108 S Merino Ave	Eddyville	52553	Wapello
5821	302 N Devoe St	LoneTree	52755	JOHNSON
5822	509 S Monroe St	Monroe	50170	JASPER
5823	8 7th St NE	Sioux Center	51250	SIOUX
5824	203 S Market St	Solon	52333	JOHNSON
5825	501 E Mt Pleasant St	West Burlington	52655	DES MOINES
5826	326 Main St	Keokuk	52632	LEE
5827	3530 Main St	Keokuk	52632	LEE
5829	370 Scott Court	Iowa City	52245	JOHNSON
5830	1018 1st Ave E	Newton	50208	JASPER
5831	1300 2nd St	Webster City	50595	HAMILTON
5832	719 4th St NE	Hampton	50441	FRANKLIN
5833	203 E Main St	Fremont	52561	MAHASKA
5834	1223 Oak St	Iowa Falls	50126	HARDIN
5835	4801 Hwy 143	Marcus	51035	CHEROKEE
5837	1802 Hwy 71 N	Okoboji	51355	DICKINSON
5838	1136 Lincoln Hwy	Nevada	50201	STORY
5839	1119 River Forest Road	Evansdale	50707	BLACK HAWK
5840	325 Central Ave West	Clarion	50525	WRIGHT
5841	405 4th Avenue	Livermore	50558	HUMBOLDT
